config,n_vlinks,scheme,cell_size,voq_dur_spec,voq_length,voq_dur,bw,jitdef,delays_max,delays_mean,jitters_max,jitters_mean,time,rate,size_factor,smax_max,smax_mean,bw_min,bw_max,bw_mean,bw_var,bw_min_orig,bw_max_orig,bw_mean_orig,bw_var_orig,error,times_calc,topology,config_id,config_dir
"3s12e_final_vls_5",300,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,3.9861055748533682,0,0,0.21687,0.699923,0.408961,0.142515,0.054415,0.17561,0.102609,0.035757,"other",0,"3s12e",5,"exp-msggen1"
"double_reserve_alt_final_vls_1",95,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,4.427185448473885,0,0,0.07096,0.699936,0.263678,0.151546,0.01603,0.158114,0.059565,0.034234,"other",0,"double_reserve_alt",1,"exp-msggen1"
"double_reserve_alt_final_vls_2",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,3.9327389279353677,0,0,0.099109,0.699919,0.282709,0.157344,0.025204,0.177993,0.071894,0.040013,"other",0,"double_reserve_alt",2,"exp-msggen1"
"double_reserve_alt_final_vls_3",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,3.44206996253061,0,0,0.089955,0.699892,0.259424,0.14319,0.026137,0.203366,0.07538,0.041606,"other",0,"double_reserve_alt",3,"exp-msggen1"
"double_reserve_alt_final_vls_4",99,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,4.586374536448573,0,0,0.089075,0.699934,0.298038,0.165209,0.019424,0.152626,0.06499,0.036025,"other",0,"double_reserve_alt",4,"exp-msggen1"
"double_reserve_alt_final_vls_5",99,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,4.3950248318903,0,0,0.093716,0.699931,0.282308,0.15752,0.021325,0.159271,0.06424,0.035844,"other",0,"double_reserve_alt",5,"exp-msggen1"
"rhomb_final_vls_1",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,4.033721915211165,0,0,0.100564,0.699916,0.29214,0.16858,0.024933,0.173537,0.072433,0.041798,"other",0,"rhomb",1,"exp-msggen1"
"rhomb_final_vls_2",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,3.4343860544301124,0,0,0.137666,0.699922,0.320018,0.174044,0.040087,0.203821,0.093191,0.050683,"other",0,"rhomb",2,"exp-msggen1"
"rhomb_final_vls_3",99,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,4.41573515682168,0,0,0.177703,0.699922,0.325039,0.178517,0.040248,0.158524,0.073618,0.040432,"other",0,"rhomb",3,"exp-msggen1"
"rhomb_final_vls_4",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,4.252992283856856,0,0,0.151991,0.699924,0.286726,0.159361,0.035742,0.16459,0.067425,0.037474,"other",0,"rhomb",4,"exp-msggen1"
"rhomb_final_vls_5",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,4.19938688951413,0,0,0.138427,0.699933,0.308967,0.169936,0.032967,0.166691,0.073582,0.040471,"other",0,"rhomb",5,"exp-msggen1"
"2s4e2L_final_vls_1",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,9.119332985930171,0,0,0.164961,0.699961,0.410978,0.164548,0.01809,0.07676,0.045069,0.018045,"other",0,"2s4e2L",1,"exp-msggen2"
"2s4e2L_final_vls_2",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,5.45847271933313,0,0,0.127013,0.699934,0.431209,0.195965,0.023271,0.128241,0.079006,0.035905,"other",0,"2s4e2L",2,"exp-msggen2"
"2s4e2L_final_vls_3",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,7.269781594990081,0,0,0.155514,0.699953,0.353782,0.16601,0.021394,0.096289,0.048668,0.022837,"other",0,"2s4e2L",3,"exp-msggen2"
"2s4e2L_final_vls_4",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,6.048509042521018,0,0,0.144451,0.699926,0.393027,0.211214,0.023884,0.115731,0.064985,0.034924,"other",0,"2s4e2L",4,"exp-msggen2"
"2s4e2L_final_vls_5",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,6.9948238303655295,0,0,0.178648,0.699944,0.350237,0.154169,0.025543,0.100074,0.050075,0.022042,"other",0,"2s4e2L",5,"exp-msggen2"
"2s4e_final_vls_1",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,4.651379133913205,0,0,0.121118,0.699932,0.42443,0.206979,0.026042,0.150493,0.091258,0.044502,"other",0,"2s4e",1,"exp-msggen2"
"2s4e_final_vls_2",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,8.749234441986326,0,0,0.235436,0.699948,0.482938,0.152538,0.026911,0.080007,0.055201,0.017436,"other",0,"2s4e",2,"exp-msggen2"
"2s4e_final_vls_3",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,3.2630077473126797,0,0,0.141911,0.699902,0.381529,0.171073,0.043497,0.214526,0.116941,0.052435,"other",0,"2s4e",3,"exp-msggen2"
"2s4e_final_vls_4",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,6.129114167885192,0,0,0.103183,0.699944,0.408582,0.193271,0.016837,0.114209,0.066668,0.031535,"other",0,"2s4e",4,"exp-msggen2"
"2s4e_final_vls_5",100,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,2.3537560903438832,0,0,0.097879,0.699904,0.327103,0.236801,0.041594,0.297397,0.138992,0.100616,"other",0,"2s4e",5,"exp-msggen2"
"3s12e_final_vls_1",300,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,4.26252268270999,0,0,0.06139,0.699923,0.346559,0.157876,0.014404,0.164222,0.081315,0.037044,"other",0,"3s12e",1,"exp-msggen2"
"3s12e_final_vls_2",300,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,5.896872130539901,0,0,0.132725,0.699937,0.354345,0.154845,0.02251,0.118707,0.060095,0.026261,"other",0,"3s12e",2,"exp-msggen2"
"3s12e_final_vls_3",300,voqb,256,64.0,3125,64.0,0.7,0,,,,,,12500,5.095170506241583,0,0,0.129666,0.699928,0.323043,0.141718,0.025452,0.137385,0.063409,0.027817,"other",0,"3s12e",3,"exp-msggen2"
